Testime,NailPostition,Curr,BTV,Power,ChgQ,DchgQ,ChgE,DchgE,AuxV1,AuxV2,AuxV3,AuxV4,NTC1,NTC2,NTC3,NTC4,TJ1,TJ2,TJ3,TJ4,TJ5,TJ6,TJ7,TJ8,Force,SOC
850,-101,1274,3884,0,0,0,0,0,3884,0,0,0,0,0,0,0,275,276,0,0,0,0,0,0,0,50
1850,-100,54,3884,0,0,0,0,0,3884,0,0,0,0,0,0,0,282,275,0,0,0,0,0,0,0,50
2850,-99,2128,3884,0,0,0,0,0,3884,0,0,0,0,0,0,0,276,278,0,0,0,0,0,0,0,50
3850,-98,76,3884,0,0,0,0,0,3884,0,0,0,0,0,0,0,276,275,0,0,0,0,0,0,0,50
4850,-97,2318,3884,0,0,0,0,0,3884,0,0,0,0,0,0,0,278,275,0,0,0,0,0,0,0,50
5850,-96,475,3884,0,0,0,0,0,3884,0,0,0,0,0,0,0,276,276,0,0,0,0,0,0,0,50
6850,-95,57,3884,0,0,0,0,0,3884,0,0,0,0,0,0,0,275,278,0,0,0,0,0,0,0,50
7850,-94,38,3884,0,0,0,0,0,3884,0,0,0,0,0,0,0,276,278,0,0,0,0,0,0,0,50
8850,-93,740,3884,0,0,0,0,0,3884,0,0,0,0,0,0,0,280,276,0,0,0,0,0,0,0,50
9850,-92,76,3884,0,0,0,0,0,3884,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,0,50
10850,-91,47,3884,0,0,0,0,0,3884,0,0,0,0,0,0,0,276,276,0,0,0,0,0,0,0,50
11850,-90,779,3884,0,0,0,0,0,3884,0,0,0,0,0,0,0,276,276,0,0,0,0,0,0,0,50
12850,-89,126,3884,0,0,0,0,0,3884,0,0,0,0,0,0,0,280,276,0,0,0,0,0,0,0,50
13850,-88,2263,3884,0,0,0,0,0,3884,0,0,0,0,0,0,0,280,278,0,0,0,0,0,0,0,50
14850,-87,1020,3884,0,0,0,0,0,3884,0,0,0,0,0,0,0,282,276,0,0,0,0,0,0,0,50
15850,-86,277,3884,0,0,0,0,0,3884,0,0,0,0,0,0,0,276,278,0,0,0,0,0,0,0,50
16850,-85,2446,3884,0,0,0,0,0,3884,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,0,50
17850,-84,292,3884,0,0,0,0,0,3884,0,0,0,0,0,0,0,282,278,0,0,0,0,0,0,0,50
18850,-83,31,3884,0,0,0,0,0,3884,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,0,50
19850,-82,1707,3884,0,0,0,0,0,3884,0,0,0,0,0,0,0,276,280,0,0,0,0,0,0,0,50
