Testime,NailPostition,Curr,BTV,Power,ChgQ,DchgQ,ChgE,DchgE,AuxV1,AuxV2,AuxV3,AuxV4,NTC1,NTC2,NTC3,NTC4,TJ1,TJ2,TJ3,TJ4,TJ5,TJ6,TJ7,TJ8,Force,SOC
768,-100,935,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,286,288,0,0,0,0,0,0,0,50
1768,-99,863,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,288,290,0,0,0,0,0,0,0,50
2768,-98,134,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,290,288,0,0,0,0,0,0,0,50
3768,-97,116,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,288,290,0,0,0,0,0,0,0,50
4768,-96,20,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,286,286,0,0,0,0,0,0,0,50
5768,-95,1218,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,288,290,0,0,0,0,0,0,0,50
6768,-94,1393,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,290,292,0,0,0,0,0,0,0,50
7768,-93,1629,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,288,290,0,0,0,0,0,0,0,50
8768,-92,114,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,284,288,0,0,0,0,0,0,0,50
9765,-91,842,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,282,288,0,0,0,0,0,0,0,50
10768,-90,22,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,284,292,0,0,0,0,0,0,0,50
11768,-89,21,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,284,292,0,0,0,0,0,0,0,50
12768,-88,798,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,286,284,0,0,0,0,0,0,0,50
13768,-87,35,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,284,288,0,0,0,0,0,0,0,50
14768,-86,1696,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,288,290,0,0,0,0,0,0,0,50
15768,-85,1634,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,288,288,0,0,0,0,0,0,0,50
16768,-84,660,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,288,288,0,0,0,0,0,0,0,50
17790,-83,167,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,288,286,0,0,0,0,0,0,0,50
18768,-82,717,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,288,286,0,0,0,0,0,0,0,50
19768,-81,21,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,288,288,0,0,0,0,0,0,0,50
20768,-80,1988,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,284,292,0,0,0,0,0,0,0,50
21768,-79,475,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,284,290,0,0,0,0,0,0,0,50
22768,-78,1823,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,290,290,0,0,0,0,0,0,0,50
23768,-77,50,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,286,288,0,0,0,0,0,0,0,50
24768,-76,32,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,284,292,0,0,0,0,0,0,0,50
25768,-75,888,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,288,288,0,0,0,0,0,0,0,50
26768,-74,1593,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,284,286,0,0,0,0,0,0,0,50
27768,-73,389,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,290,290,0,0,0,0,0,0,0,50
28790,-72,1593,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,286,288,0,0,0,0,0,0,0,50
29768,-71,1995,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,286,290,0,0,0,0,0,0,0,50
30768,-70,305,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,284,288,0,0,0,0,0,0,0,50
31768,-69,22,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,284,290,0,0,0,0,0,0,0,50
32768,-68,115,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,284,290,0,0,0,0,0,0,0,50
33768,-67,1869,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,286,288,0,0,0,0,0,0,0,50
34768,-66,1744,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,284,288,0,0,0,0,0,0,0,50
35768,-65,1783,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,292,288,0,0,0,0,0,0,0,50
36768,-64,2083,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,284,288,0,0,0,0,0,0,0,50
37790,-63,24,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,286,288,0,0,0,0,0,0,0,50
38768,-62,1704,3882,0,0,0,0,0,3882,0,0,0,0,0,0,0,284,288,0,0,0,0,0,0,0,50
